Track2,Track5,Track8,Track9,Track10,Track13,Track16,TrackPosition,AngleToTrackAxis,Speed,SpeedY,Accelerate,Brake,Steering,Gear
6.48745,9.51831,32.5867,52.6708,29.01,7.60472,5.22062,-0.106637,0.00434661,43.6842,3.67628E-4,0.0,0.0,0.0,2
6.4887,9.52017,32.476,52.4024,29.2847,7.60289,5.21937,-0.106851,0.00434828,44.1572,2.7534E-4,0.0,0.0,0.0,2
6.48997,9.52203,32.3626,52.1308,29.6279,7.60105,5.2181,-0.107068,0.00434732,44.6339,1.74406E-4,0.0,0.0,0.0,2
6.49113,9.52346,32.2441,51.8544,30.0856,7.59955,5.21694,-0.107278,0.00431466,44.6609,-4.90939E-4,0.0,0.0,0.0,2
6.4924,9.52539,32.1286,51.5822,30.6915,7.59767,5.21567,-0.107492,0.00432181,44.6476,4.10669E-5,0.0,0.0,0.0,2
6.49374,9.52756,32.0139,51.312,31.6772,7.59558,5.21435,-0.107711,0.00434709,44.6304,9.32759E-4,0.0,0.0,0.0,2
6.49507,9.52973,31.8983,51.042,64.7579,7.59349,5.21304,-0.107925,0.00437617,44.6129,0.00157558,0.0,0.0,0.0,2
6.49647,9.53204,31.7819,50.7725,64.4509,7.59128,5.21166,-0.108152,0.00440764,44.5954,0.00201351,0.0,0.0,0.0,2
6.49791,9.5344,31.6646,50.5029,64.1436,7.58903,5.21025,-0.108383,0.00443912,44.578,0.00223251,0.0,0.0,0.0,2
6.49936,9.53677,31.5462,50.2334,63.8361,7.58675,5.20882,-0.108618,0.00447059,44.5608,0.00233167,0.0,0.0,0.0,2
6.5008,9.53914,31.4268,49.9641,63.5286,7.58448,5.20739,-0.108851,0.00450206,44.5436,0.00236263,0.0,0.0,0.0,2
6.50205,9.54123,31.3063,49.6954,63.2221,7.58249,5.20616,-0.109052,0.00453353,44.5266,0.0023642,0.0,0.0,0.0,2
6.50333,9.54335,31.1847,49.4268,62.9153,7.58047,5.20491,-0.109257,0.004565,44.5096,0.00239131,0.0,0.0,0.0,2
6.50465,9.54554,31.0623,49.1583,62.6083,7.57838,5.20361,-0.109469,0.00459647,44.4926,0.00237905,0.0,0.0,0.0,2
6.50598,9.54775,30.9389,48.8897,62.3011,7.57627,5.20229,-0.109684,0.00462794,44.4756,0.00235174,0.0,0.0,0.0,2
6.50735,9.55,30.8146,48.6212,61.9937,7.57412,5.20095,-0.109903,0.00465941,44.4587,0.00231886,0.0,0.0,0.0,2
6.50875,9.55231,30.6894,48.3526,61.6861,7.57191,5.19957,-0.110129,0.00469089,44.4419,0.00229364,0.0,0.0,0.0,2
6.51017,9.55464,30.5634,48.0841,61.3783,7.56969,5.19818,-0.110358,0.00472236,44.4252,0.0022785,0.0,0.0,0.0,2
6.51162,9.55702,30.4364,47.8157,61.0702,7.56741,5.19675,-0.110593,0.00475383,44.4086,0.00226992,0.0,0.0,0.0,2
6.51305,9.55938,30.3085,47.5471,60.7619,7.56515,5.19533,-0.110825,0.0047853,44.392,0.00226725,0.0,0.0,0.0,2
6.51455,9.56183,30.1799,47.2787,60.4534,7.56281,5.19385,-0.111068,0.00481677,44.3756,0.0022703,0.0,0.0,0.0,2
6.51609,9.56434,30.0505,47.0103,60.1446,7.5604,5.19234,-0.111317,0.00484824,44.3592,0.00227272,0.0,0.0,0.0,2
6.51765,9.56688,29.9202,46.742,59.8357,7.55797,5.1908,-0.111571,0.00487971,44.3429,0.00227863,0.0,0.0,0.0,2
6.51923,9.56946,29.7892,46.4735,59.5265,7.5555,5.18924,-0.111828,0.00491118,44.3266,0.00228152,0.0,0.0,0.0,2
6.52071,9.57186,29.6573,46.2056,59.2178,7.5532,5.18778,-0.112067,0.00494123,44.3105,0.00223686,0.0,0.0,0.0,2
6.52209,9.57412,29.5246,45.938,58.9094,7.55104,5.18643,-0.112289,0.0049715,44.2944,0.00224693,0.0,0.0,0.0,2
6.52349,9.57644,29.3912,45.6705,58.6009,7.54882,5.18504,-0.112516,0.00500298,44.2784,0.00228108,0.0,0.0,0.0,2
6.52493,9.5788,29.2571,45.403,58.2921,7.54658,5.18363,-0.112749,0.00503349,44.2624,0.00226466,0.0,0.0,0.0,2
6.52638,9.58115,29.1221,45.1353,57.9829,7.54432,5.18221,-0.112984,0.00506234,44.2464,0.00218623,0.0,0.0,0.0,2
6.52787,9.58357,28.9864,44.8677,57.6736,7.542,5.18074,-0.113226,0.00509119,44.2304,0.00214375,0.0,0.0,0.0,2
6.52937,9.58601,28.8499,44.6001,57.3639,7.53967,5.17925,-0.113471,0.00512004,44.2146,0.00212237,0.0,0.0,0.0,2
6.53091,9.58849,28.7129,44.3325,57.0541,7.53728,5.17774,-0.11372,0.00514889,44.1988,0.00211274,0.0,0.0,0.0,2
6.53247,9.59102,28.5751,44.065,56.7439,7.53486,5.1762,-0.113975,0.00517774,44.183,0.00210954,0.0,0.0,0.0,2
6.53401,9.5935,28.4365,43.7973,56.4335,7.53248,5.17468,-0.114225,0.00520658,44.1673,0.00210857,0.0,0.0,0.0,2
6.53562,9.59611,28.2974,43.5298,56.1229,7.52998,5.17309,-0.114489,0.00523543,44.1517,0.00210964,0.0,0.0,0.0,2
6.53726,9.59874,28.1577,43.2623,55.812,7.52746,5.17148,-0.114756,0.00526428,44.1361,0.00211035,0.0,0.0,0.0,2
6.53892,9.60142,28.0173,42.9948,55.5009,7.52488,5.16983,-0.115028,0.00529313,44.1206,0.00211102,0.0,0.0,0.0,2
6.54061,9.60413,27.8763,42.7274,55.1895,7.52228,5.16817,-0.115304,0.00532198,44.1052,0.00211236,0.0,0.0,0.0,2
6.54227,9.6068,27.7346,42.4601,54.8781,7.51971,5.16653,-0.115576,0.00535083,44.0898,0.0021269,0.0,0.0,0.0,2
6.54376,9.60921,27.5925,42.1935,54.5676,7.51741,5.16507,-0.115817,0.00537968,44.0744,0.00212572,0.0,0.0,0.0,2
6.54525,9.61164,27.4497,41.9269,54.2568,7.51509,5.16359,-0.11606,0.00540853,44.0591,0.002125,0.0,0.0,0.0,2
6.54679,9.61413,27.3063,41.6604,53.9458,7.51271,5.16208,-0.11631,0.00543737,44.0437,0.0021199,0.0,0.0,0.0,2
6.54834,9.61664,27.1624,41.3939,53.6346,7.5103,5.16055,-0.116563,0.00546622,44.0285,0.00211526,0.0,0.0,0.0,2
