orig_feat_0,orig_feat_1,orig_feat_2,orig_feat_3,orig_feat_4,orig_feat_5,orig_feat_6,orig_feat_7,orig_feat_8,orig_feat_9,orig_feat_10,norm_feat_0,norm_feat_1,norm_feat_2,norm_feat_3,norm_feat_4,norm_feat_5,norm_feat_6,norm_feat_7,norm_feat_8,norm_feat_9,norm_feat_10,pred_0,pred_1,pred_2
1128.92,11.7517,24.5698,73.1934,42.0625,19.7861,0.352581,0.041223,7087.37,238.427,3.86689,0.19502902049067053,0.6099832575938771,0.2408836552048987,0.36912139303482583,0.2142412935323383,0.28489056587223166,0.5012330238800414,0.8137323842509614,0.6582621872771162,0.9641811277531547,0.6053678893983075,1.0,0.0,0.018571428315980094
1130.38,12.1785,25.5281,74.8638,40.1512,19.3694,0.345325,0.0493885,7090.51,238.462,4.43652,0.19528151537314833,0.6303994259746472,0.24991144606688645,0.3774318407960199,0.20473233830845772,0.2791793502618497,0.49886363265292805,0.8171319859827578,0.658598554990015,0.9643045559828131,0.6125803220860254,1.0,0.0,0.05428571445601327
1131.84,12.5824,26.3939,76.2049,38.6521,18.9968,0.33654,0.0567587,7092.38,238.503,4.85497,0.19553401025562614,0.6497201626405166,0.25806782854451243,0.3841039800995025,0.19727412935323382,0.27407256135753416,0.4959949581862533,0.8202004747077208,0.658798875889098,0.9644491433375557,0.6178785726314243,1.0,0.0,0.05428571445601327
1133.3,12.9323,27.0575,76.9541,37.6554,18.6969,0.326288,0.0626749,7094.0,238.554,5.01882,0.19578650513810397,0.6664577852188471,0.2643193593970796,0.3878313432835821,0.19231542288557213,0.26996218563986313,0.49264724610516636,0.8226636090859774,0.6589724159193197,0.9646289959007721,0.619953177367626,1.0,0.0,0.06571428626775741
1134.75,13.2243,27.5107,77.1315,37.07,18.4638,0.314618,0.0671715,7094.36,238.615,4.8437,0.1960372706035785,0.6804257354699832,0.2685887894488931,0.38871393034825874,0.18940298507462686,0.26676735876494106,0.4888364969843816,0.8245357111185774,0.65901098037048,0.9648441136724624,0.6177358762910093,1.0,0.0,0.06571428626775741
1136.21,13.4766,27.8242,76.9389,36.7286,18.2723,0.301503,0.0707355,7094.99,238.681,4.48343,0.19628976548605634,0.6924946185123175,0.27154215732454073,0.3877557213930348,0.1877044776119403,0.2641426940435873,0.484553894180689,0.826019537041316,0.6590784681600107,0.9650768640483894,0.6131742781932895,1.0,0.0,0.06285714336803981
1137.67,13.6849,27.9944,76.3857,36.631,18.1233,0.287166,0.0733795,7095.42,238.755,4.07113,0.19654226036853417,0.7024587419277685,0.27314554875176633,0.3850034825870647,0.1872189054726368,0.262100526714701,0.4798722566361568,0.827120332703415,0.6591245312544523,0.9653378265910957,0.6079538965470523,1.0,0.0,0.06285714336803981
1139.12,13.8342,27.9759,75.3604,36.874,18.0328,0.271721,0.074803,7095.4,238.837,3.54618,0.1967930258340087,0.7096005740253527,0.272971267074894,0.37990248756218903,0.18842786069651743,0.26086014991427015,0.47482881017767176,0.8277129887643069,0.6591223887849433,0.9656270013005809,0.6013071845771465,1.0,0.0,0.0771428576537541
1140.58,13.9013,27.7076,73.7056,37.6447,18.0273,0.255499,0.073379,7096.08,238.927,2.92568,0.1970455207164865,0.7128103324563502,0.2704437117286858,0.37166965174129357,0.19226218905472636,0.2607847678987743,0.46953164032014216,0.8271201245347952,0.6591952327482462,0.965944388176845,0.5934506558080702,1.0,0.0,0.09857142908232552
1142.03,13.8395,27.0574,71.0545,39.4753,18.1685,0.23979,0.0651835,7096.63,239.019,2.15217,0.19729628618196107,0.7098541018895,0.2643184173339614,0.3584800995024876,0.2013696517412935,0.26272002982386655,0.4644019866836034,0.8237080326858041,0.6592541506597412,0.9662688280948042,0.5836567741510706,1.0,0.0,0.09571428618260792
1143.48,13.6569,26.0851,67.5331,43.1192,18.4724,0.225486,0.0543649,7097.85,239.111,0.974741,0.19754705164743563,0.7011193494379335,0.2551587376354216,0.34096069651741295,0.21949850746268657,0.2668852288255345,0.4597311250363279,0.8192038466230261,0.6593848412997848,0.9665932680127631,0.5687486277980575,1.0,0.0,0.07571428567171097
1144.94,13.3925,24.942,63.5203,53.7478,18.9256,0.212929,0.0417852,7100.27,239.19,-0.2505,0.19779954652991347,0.6884716574982062,0.24439001413094677,0.3209965174129353,0.27237711442786067,0.2730967069023885,0.4556307328589762,0.8139664490471914,0.6596440801103629,0.9668718631597062,0.553235104565903,1.0,0.0,0.012857142303671156
1146.39,13.074,23.7323,59.3017,136.275,19.5236,0.202481,0.0280626,7101.66,239.258,-1.48497,0.19805031199538803,0.6732360679263334,0.23299387658973147,0.30000845771144274,0.6829601990049752,0.281292787859932,0.4522190184790311,0.8082532196399598,0.659792981741232,0.967111666577328,0.5376047273385677,1.0,0.0,-0.10000000212873732
1147.85,12.7324,22.5546,55.1866,128.721,20.247,0.194441,0.0139995,7105.15,239.31,-2.57192,0.1983028068778658,0.6568954795503468,0.2218991992463495,0.27953532338308457,0.6453781094527363,0.29120757877077974,0.4495936180564854,0.8023982274025676,0.6601668426705367,0.9672950456613919,0.5238421907623428,1.0,0.0,-0.1142857164144516
1149.3,12.3803,21.4409,51.3063,121.398,21.0926,0.189048,1.09926E-4,7108.34,239.353,-3.44729,0.19855357234334037,0.640052618990672,0.21140744229863398,0.26023034825870645,0.6089452736318408,0.3027972210077342,0.4478325752108647,0.7966154805010535,0.6605085665572078,0.9674466860578294,0.512758597549472,1.0,0.0,-0.12857143070016588
1150.76,12.0129,20.3716,47.6284,114.256,22.0925,0.186535,-0.0137602,7109.69,239.384,-4.0795,0.1988060672258182,0.6224778761061946,0.20133396137541215,0.2419323383084577,0.5734129353233831,0.3165016714248709,0.4470119743076486,0.7908408305261795,0.6606531832490592,0.9675560082040979,0.504753801331748,1.0,0.0,-0.11714285910129547
1152.22,11.613,19.2956,44.0107,107.01,23.3336,0.187123,-0.0281519,7112.71,239.395,-4.612,0.19905856210829603,0.6033484812245874,0.19119736222326894,0.22393383084577115,0.537363184079602,0.3335119658670234,0.4472039812042229,0.7848490298717806,0.6609766961449046,0.9675947999334192,0.49801149420921276,1.0,0.0,-0.12285714490073067
