Track0,Track1,Track2,Track3,Track4,Track5,Track6,Track7,Track8,Track9,Track10,Track11,Track12,Track13,Track14,Track15,Track16,Track17,Track18,TrackPosition,AngleToTrackAxis,RPM,Speed,SpeedY,DistanceFromStartLine,DistanceRaced,Damage,Accelerate,Brake,Steering,Gear
6.97321,7.0707,7.39897,8.01457,9.04156,10.7449,13.7539,19.9454,38.3973,128.344,24.3054,12.042,8.16864,6.32606,5.29297,4.67195,4.29825,4.09511,4.02715,-0.267814,-0.0080812,4452.62,106.349,-0.27061,2602.98,2702.98,0.0,0.0,0.0,0.0,4
6.94059,7.03714,7.3633,7.97526,8.99629,10.6896,13.6803,19.8309,38.1353,123.709,24.5607,12.1532,8.24064,6.38041,5.33768,4.71092,4.33373,4.1286,4.0598,-0.261881,-0.00847983,4436.4,105.96,-0.044868,2607.52,2707.52,0.0,1.0,0.0,0.0,4
6.90238,6.99829,7.32253,7.93095,8.9461,10.6297,13.6029,19.7171,37.9073,119.109,24.8049,12.2707,8.31951,6.44116,5.38833,4.75551,4.37467,4.16754,4.09802,-0.254932,-0.00856781,4632.88,108.145,-0.0067087,2612.1,2712.1,0.0,1.0,0.0,0.0,4
6.86247,6.95784,7.28022,7.88515,8.89446,10.5683,13.5245,19.6036,37.6903,114.437,25.0448,12.3898,8.40036,6.5038,5.44075,4.80179,4.41725,4.20811,4.13793,-0.247677,-0.00855708,4732.83,110.417,-0.00102114,2616.77,2716.78,0.0,1.0,0.0,0.0,4
6.82176,6.91656,7.23702,7.83836,8.84169,10.5056,13.4443,19.4874,37.4668,109.664,25.2911,12.5117,8.48301,6.56779,5.49428,4.84904,4.46071,4.24952,4.17864,-0.240274,-0.00855637,4831.94,112.714,-7.4928E-4,2621.55,2721.55,0.0,1.0,0.0,0.0,4
6.78011,6.87433,7.19284,7.79051,8.78771,10.4415,13.3622,19.3684,37.2381,104.792,25.5432,12.6364,8.56756,6.63326,5.54905,4.89737,4.50518,4.29188,4.2203,-0.232701,-0.00855613,4931.96,115.032,-6.43718E-4,2626.42,2726.42,0.0,1.0,0.0,0.0,4
6.73762,6.83125,7.14776,7.74169,8.73264,10.3761,13.2784,19.247,37.0046,99.8208,25.8005,12.7636,8.65382,6.70004,5.60491,4.94668,4.55053,4.33508,4.26278,-0.224977,-0.00855684,5032.78,117.373,-6.34382E-4,2631.39,2731.39,0.0,1.0,0.0,0.0,4
6.6942,6.78723,7.1017,7.6918,8.67636,10.3092,13.1929,19.1229,36.7661,94.749,26.0633,12.8936,8.74197,6.76828,5.662,4.99706,4.59688,4.37924,4.3062,-0.217083,-0.00855708,5134.59,119.737,-7.22987E-4,2636.46,2736.46,0.0,0.0,0.0,0.0,4
6.6502,6.74227,7.05428,7.63997,8.61726,10.2379,13.0997,18.9825,36.4675,89.5394,26.3751,13.036,8.83584,6.83986,5.72129,5.049,4.64437,4.42424,4.35023,-0.20908,-0.00884557,5043.65,120.533,-0.0223386,2641.62,2741.62,0.0,0.0,0.0,0.0,4
6.60437,6.69502,7.00396,7.58439,8.55309,10.1593,12.9945,18.8178,36.0854,84.2751,26.7607,13.1985,8.93962,6.91762,5.78494,5.10426,4.69452,4.47145,4.39613,-0.20074,-0.00951672,5021.72,120.002,-0.0374873,2646.76,2746.76,0.0,0.0,0.0,0.0,4
6.55566,6.64487,6.95065,7.52562,8.48537,10.0766,12.8843,18.6463,35.6931,79.0426,27.1646,13.3698,9.04928,6.99992,5.85238,5.16286,4.74775,4.52159,4.44491,-0.191877,-0.0101738,4999.95,119.479,-0.0381144,2651.88,2751.88,0.0,0.0,0.0,0.0,4
6.50399,6.59174,6.89425,7.46353,8.41396,9.98959,12.7687,18.4674,35.2894,73.8405,27.5882,13.5502,9.16508,7.08695,5.92375,5.22493,4.80416,4.57475,4.49666,-0.182474,-0.0108199,4978.32,118.963,-0.0376092,2656.98,2756.98,0.0,0.0,0.0,0.0,4
6.44922,6.5355,6.8346,7.39795,8.33865,9.89799,12.6473,18.2805,34.8725,68.6673,28.0335,13.7405,9.28741,7.17896,5.99927,5.29064,4.8639,4.63108,4.55151,-0.172508,-0.0114625,4957.24,118.454,-0.0373118,2662.06,2762.06,0.0,0.0,0.0,0.0,4
6.39111,6.47588,6.77145,7.32861,8.25913,9.80143,12.5198,18.085,34.441,63.524,28.5025,13.9414,9.41679,7.27636,6.07927,5.36027,4.92724,4.69082,4.60969,-0.161935,-0.0121021,4936.43,117.954,-0.0367732,2667.12,2767.12,0.0,0.0,0.6000000238418579,0.0,4
6.33171,6.41504,6.70711,7.2581,8.17846,9.70378,12.3913,17.8896,33.7323,58.5289,28.9716,14.1444,9.548,7.37538,6.16071,5.43125,4.99187,4.75183,4.66918,-0.151127,-0.0126762,4223.82,109.648,-0.0517995,2672.04,2772.04,0.0,0.0,0.6000000238418579,0.0,4
6.27726,6.3591,6.64775,7.1928,8.10341,9.61242,12.2702,17.7027,32.3604,54.0381,30.1657,14.3383,9.67157,7.46788,6.23639,5.49694,5.05148,4.80793,4.72372,-0.141219,-0.0133786,3668.09,96.856,-0.0807785,2676.45,2776.45,0.0,0.0,0.0,0.0,4
6.20853,6.28859,6.57307,7.11081,8.00941,9.49833,12.1195,17.4722,30.2244,48.7816,63.1508,14.5803,9.82637,7.58402,6.33156,5.57964,5.1266,4.8787,4.79257,-0.128711,-0.0141723,3922.7,93.6382,-0.0216455,2681.62,2781.62,0.0,0.0,0.0,0.0,4
6.15247,6.23146,6.51298,7.04532,7.935,9.40907,12.0037,17.2999,28.3482,44.7866,58.5553,14.7644,9.94701,7.67576,6.40741,5.64601,5.18722,4.93609,4.84868,-0.118514,-0.0144894,3477.77,89.1074,-0.0190038,2685.59,2785.59,0.0,0.0,0.6000000238418579,0.0,4
6.10157,6.17945,6.4581,6.98534,7.86659,9.32659,11.8959,17.0044,26.511,41.1968,54.3825,14.957,10.0591,7.76044,6.4771,5.70677,5.24256,4.98835,4.89965,-0.109254,-0.0149131,3309.58,78.9907,-0.0287443,2689.14,2789.14,0.0,0.0,0.0,0.0,4
6.05158,6.1287,6.40494,6.92769,7.80146,9.24905,11.7953,16.4229,24.6767,37.8084,50.3841,15.6885,10.1637,7.84064,6.54379,5.76537,5.29627,5.03936,4.94966,-0.100163,-0.0150168,4211.44,79.024,-0.00315026,2692.52,2792.52,0.0,0.0,0.0,-0.30000001192092896,3
6.17853,6.35863,6.76114,7.46003,8.61192,10.4914,13.6118,19.0179,28.2824,40.7225,50.5681,12.2579,8.5984,6.92562,5.95701,5.36921,5.02599,4.86289,4.85287,-0.120172,0.0754712,4171.04,78.3628,0.833227,2696.36,2796.36,0.0,0.0,0.0,0.0,3
6.43644,6.63371,7.06428,7.78427,8.91423,10.6948,13.5919,18.4936,26.8051,37.8724,47.0976,12.2992,8.27267,6.5535,5.61617,5.0689,4.75254,4.60506,4.60208,-0.166179,0.0835631,4158.39,78.0813,0.130176,2699.7,2799.7,0.0,0.0,0.0,0.0,3
6.70448,6.88044,7.26991,7.92996,8.97054,10.5974,13.2016,17.5252,24.8088,34.5607,43.2867,13.3649,8.32316,6.41701,5.40954,4.82565,4.49245,4.33559,4.3252,-0.215926,0.0744312,4144.02,77.8093,0.022655,2703.03,2803.03,0.0,0.0,0.0,0.0,3
6.86437,6.98179,7.30686,7.88549,8.80913,10.2484,12.5243,16.2446,22.4564,30.8163,38.9324,17.238,8.89497,6.58788,5.43302,4.77289,4.38923,4.19049,4.1376,-0.247857,0.0192797,3579.98,73.2397,0.011325,2706.86,2806.86,0.0,0.0,0.6000000238418579,0.0,3
6.85899,6.92903,7.20026,7.71029,8.53717,9.82751,11.8558,15.1429,20.5677,27.9385,35.5538,42.496,9.8753,7.00939,5.66437,4.9104,4.46993,4.23071,4.1439,-0.246782,-0.0233407,2526.71,60.8575,-0.00516312,2709.78,2809.78,0.0,0.0,0.6000000238418579,-0.30000001192092896,2
6.77862,6.82078,7.05903,7.52611,8.29257,9.49167,11.3729,14.4115,19.3344,26.0122,33.1628,39.8386,10.8511,7.44692,5.9342,5.10003,4.61303,4.34317,4.23382,-0.231171,-0.0482676,2831.55,48.478,0.105169,2712.16,2812.16,0.0,0.0,0.6000000238418579,0.0,2
6.67287,6.69485,6.90824,7.34231,8.0621,9.19124,10.9617,13.8165,18.3488,24.5243,31.3205,37.7918,11.8801,7.89541,6.21812,5.30721,4.7767,4.47923,4.35092,-0.210799,-0.0666184,2982.0,36.0018,0.267335,2714.0,2814.0,0.0,0.0,0.6000000238418579,0.0,1
6.57536,6.57946,6.77093,7.17597,7.85483,8.92293,10.5971,13.2922,17.5046,23.3068,29.8553,36.1569,13.1096,8.34356,6.49486,5.50678,4.93322,4.60876,4.46204,-0.191735,-0.0833623,2978.54,26.0367,0.0496191,2715.29,2815.29,0.0,1.0,0.0,-0.6000000238418579,1
6.53053,6.57359,6.80653,7.26168,8.00849,9.17862,11.0202,13.9646,18.3708,24.2006,30.4567,37.0919,11.5913,7.8872,6.27827,5.39445,4.87963,4.59515,4.48089,-0.186218,-0.0460925,3683.16,28.5965,-2.29663,2716.45,2816.45,0.0,1.0,0.0,-0.6000000238418579,1
6.62392,6.76344,7.1082,7.70791,8.66014,10.1476,12.4885,16.0185,20.9576,26.8314,32.6499,41.5493,9.01457,6.7825,5.64305,4.98865,4.61115,4.42251,4.38601,-0.203333,0.0430129,5773.2,34.4039,-2.04929,2717.82,2817.82,0.0,1.0,0.0,-0.6000000238418579,2
6.93977,7.21948,7.74027,8.58221,9.89553,11.9035,14.8857,19.1021,24.3609,29.7659,37.2066,9.79477,6.93214,5.6212,4.88366,4.45296,4.22053,4.13923,4.19427,-0.247523,0.157953,4471.9,36.8838,-2.78237,2719.39,2819.39,0.0,1.0,0.0,-0.6000000238418579,2
7.53366,7.96367,8.68774,9.81717,11.4942,13.9469,17.4161,21.9092,26.8596,32.8198,11.778,6.95177,5.41547,4.58951,4.10682,3.83113,3.70284,3.69809,3.81602,-0.329914,0.254859,2792.04,38.4577,-2.47479,2720.97,2820.97,0.0,0.0,0.0,0.0,2
7.9678,8.40654,9.14325,10.2521,11.8735,14.1985,17.4111,21.489,25.9561,31.8794,10.7774,6.20212,4.8006,4.0637,3.63154,3.38309,3.26501,3.25553,3.35299,-0.409674,0.245992,2783.96,38.4723,1.18403E-4,2722.6,2822.6,0.0,0.0,0.0,0.0,2
8.31619,8.73043,9.41501,10.4475,11.9426,14.0587,16.9425,20.5834,24.6202,30.2402,40.7908,5.77271,4.3603,3.64988,3.24357,3.00748,2.88985,2.86892,2.94106,-0.478996,0.222083,2781.74,38.4409,0.00904388,2724.26,2824.26,0.0,0.0,0.0,0.0,2
8.61879,8.98148,9.60409,10.5479,11.9126,13.8225,16.3971,19.6368,23.2837,28.6001,38.582,5.48705,4.01158,3.30182,2.90113,2.67066,2.55359,2.52402,2.5756,-0.541218,0.197913,2779.75,38.4135,0.0085869,2725.94,2825.94,0.0,0.0,0.0,0.0,2
8.85506,9.15954,9.71,10.5604,11.7871,13.4959,15.7816,18.6501,21.9468,26.9594,36.3719,5.41723,3.77774,3.04383,2.63822,2.40244,2.27526,2.23042,2.25961,-0.594541,0.156337,2778.81,38.4003,0.00709586,2727.69,2827.69,0.0,1.0,0.0,0.0,2
9.02944,9.2643,9.73488,10.4799,11.5638,13.0657,15.0679,17.581,20.5533,25.246,34.0567,5.7912,3.7031,2.89701,2.46511,2.21484,2.07459,2.01364,2.02004,-0.634847,0.104276,3107.06,41.4631,0.00532563,2729.56,2829.56,0.0,1.0,0.0,0.0,2
9.1385,9.28277,9.64596,10.2582,11.1634,12.4258,14.1016,16.2144,18.8378,23.1388,31.214,50.2942,3.9879,2.94147,2.42843,2.13792,1.97064,1.88556,1.86589,-0.660926,0.0313705,3169.23,43.8255,0.00292523,2731.92,2831.92,0.0,0.0,0.0,0.0,2
9.13447,9.19068,9.45632,9.94726,10.6978,11.7551,13.169,14.9569,17.3138,21.2686,28.6952,46.2498,5.03212,3.30563,2.61912,2.24914,2.0351,1.91786,1.87217,-0.659888,-0.0391108,3164.49,43.7583,6.95446E-4,2734.05,2834.05,0.0,0.0,0.0,0.0,2
9.02923,8.99964,9.16643,9.53982,10.1445,11.0114,12.1859,13.6864,15.8261,19.4585,26.2917,42.5126,120.549,4.2544,3.115,2.57778,2.27742,2.1079,2.02678,-0.634046,-0.112701,3157.05,43.6559,-0.524076,2736.19,2836.19,0.0,0.0,0.0,-0.30000001192092896,2
8.87206,8.82335,8.96525,9.30012,9.84744,10.6373,11.6931,13.1498,15.5353,19.7099,28.1207,51.7986,200.0,5.23207,3.52893,2.85978,2.50207,2.30245,2.20367,-0.603226,-0.132024,3140.28,43.43,-1.69774,2738.34,2838.34,0.0,0.0,0.0,-0.30000001192092896,2
8.69794,8.62996,8.7386,9.03139,9.51763,10.2175,11.2167,12.8445,15.5786,20.5861,31.7598,74.4071,33.007,7.09951,4.13606,3.22216,2.77601,2.52924,2.40441,-0.568872,-0.154422,3135.72,43.3524,-1.09575,2740.49,2840.49,0.0,0.0,0.0,0.0,2
8.39482,8.22283,8.22273,8.38353,8.71328,9.25166,10.1722,11.6907,14.251,18.9858,29.7879,74.3466,41.8121,10.8046,6.31403,4.5581,3.65446,3.17357,2.92136,-0.491297,-0.26041,3123.27,43.1881,-1.09295,2742.91,2842.91,0.0,0.0,0.0,-0.30000001192092896,2
7.99583,7.79224,7.7457,7.85307,8.166,8.78276,9.82315,11.5409,14.5216,20.4142,36.206,184.681,24.3634,10.6438,6.9443,5.27206,4.35555,3.8091,3.47839,-0.407771,-0.314738,3111.12,43.0227,-1.72726,2745.01,2845.01,0.0,0.0,0.0,-0.30000001192092896,2
7.52587,7.2865,7.21989,7.37331,7.77476,8.49543,9.68779,11.6824,15.2966,23.1681,50.9164,117.062,18.4229,10.1658,7.17009,5.67118,4.81152,4.29141,3.98196,-0.312021,-0.316737,3102.48,42.8991,-1.72178,2746.94,2846.94,0.0,0.0,0.0,-0.30000001192092896,2
6.98589,6.79625,6.81832,7.05562,7.54763,8.38736,9.77139,12.1444,16.7102,28.148,98.7185,39.9605,15.252,9.60489,7.16853,5.86012,5.08631,4.61694,4.34782,-0.232764,-0.243269,3092.3,42.7588,-1.72722,2748.72,2848.72,0.0,0.0,0.0,-0.30000001192092896,2
6.57085,6.47688,6.58275,6.90545,7.50107,8.49152,10.1382,13.0699,19.2078,38.4164,200.0,25.3121,13.0414,8.96687,6.9942,5.8794,5.20759,4.80459,4.58889,-0.177599,-0.169404,3082.38,42.6222,-1.70489,2750.52,2850.52,0.0,0.0,0.0,-0.30000001192092896,2
6.33653,6.32711,6.51539,6.93232,7.65473,8.84526,10.8652,14.6581,23.6216,65.9626,59.6382,18.7253,11.31,8.282,6.69336,5.76301,5.1984,4.86931,4.71411,-0.146817,-0.0957686,3072.92,42.4898,-1.70332,2752.33,2852.33,0.0,0.0,0.0,-0.30000001192092896,2
6.25624,6.30627,6.55798,7.05386,7.89021,9.27115,11.6678,16.4078,29.1243,149.679,35.8784,15.701,10.2487,7.7826,6.43062,5.62444,5.13657,4.86253,4.75337,-0.136505,-0.0417735,3254.11,43.3174,-0.22426,2754.15,2854.15,0.0,1.0,0.0,0.0,2
6.17797,6.2276,6.47642,6.96642,7.7928,9.15731,11.5256,16.2107,28.7872,148.539,36.4125,15.949,10.4132,7.90855,6.5352,5.71625,5.22065,4.94232,4.83154,-0.122296,-0.0415675,3512.48,46.6971,-0.00403169,2756.08,2856.08,0.0,1.0,0.0,0.0,2
6.09184,6.14078,6.38613,6.8693,7.68416,9.02966,11.365,15.9848,28.386,146.472,37.0615,16.2333,10.5988,8.04952,6.6517,5.81814,5.31371,5.03042,4.91767,-0.106651,-0.0415665,3793.47,50.2643,-0.00205528,2758.15,2858.15,0.0,1.0,0.0,0.0,2
5.99918,6.04738,6.28899,6.76482,7.5673,8.89233,11.1922,15.7417,27.9546,144.252,37.7592,16.539,10.7985,8.20117,6.77702,5.92776,5.41383,5.12521,5.01033,-0.089817,-0.0415642,4089.4,54.0297,-0.002165,2760.38,2860.38,0.0,1.0,0.0,0.0,2
5.91431,5.96183,6.20003,6.66913,7.46026,8.76655,11.0338,15.5191,27.5593,142.215,38.3984,16.8191,10.9814,8.34007,6.8918,6.02816,5.50553,5.21202,5.0952,-0.0744009,-0.0415632,4346.5,57.4202,-0.0023089,2762.42,2862.42,0.0,1.0,0.0,0.0,2
5.79292,5.83946,6.07277,6.53224,7.30713,8.58661,10.8074,15.2005,26.9936,139.297,39.3132,17.2198,11.243,8.53877,7.056,6.17179,5.6367,5.3362,5.21659,-0.0523478,-0.0415627,4729.47,62.1254,-0.00244409,2765.34,2865.34,0.0,1.0,0.0,0.0,2
5.67869,5.72432,5.95303,6.40344,7.16304,8.41729,10.5943,14.9008,26.4612,136.548,40.1743,17.5969,11.4892,8.72575,7.21051,6.30693,5.76013,5.45304,5.33082,-0.0315977,-0.0415637,5072.1,66.4337,-0.00252627,2768.09,2868.09,0.0,1.0,0.0,0.0,2
5.55662,5.60126,5.82505,6.26578,7.00905,8.23633,10.3665,14.5804,25.8921,133.603,41.095,18.0,11.7524,8.92559,7.37564,6.45136,5.89203,5.57791,5.45289,-0.00942196,-0.0415665,5426.68,70.9236,-0.00276567,2771.02,2871.03,0.0,1.0,0.0,0.0,2
5.42656,5.47016,5.68871,6.11912,6.84499,8.04355,10.1238,14.2391,25.2861,130.476,42.0751,18.4293,12.0327,9.13848,7.55156,6.60524,6.03257,5.71096,5.58295,0.0142048,-0.0415665,5790.03,75.5487,-0.00295377,2774.16,2874.16,0.0,1.0,0.0,0.0,2
5.28786,5.33034,5.5433,5.96271,6.67003,7.83794,9.86505,13.8751,24.6396,127.137,43.1211,18.8873,12.3317,9.36554,7.73918,6.76935,6.18245,5.85284,5.72165,0.0394019,-0.041568,6166.57,80.3034,-0.0031294,2777.49,2877.49,0.0,1.0,0.0,0.0,3
5.14327,5.18465,5.39186,5.79989,6.488,7.62421,9.59635,13.498,23.9733,123.862,44.1883,19.3604,12.6416,9.60134,7.93425,6.94009,6.33849,6.00064,5.86621,0.0656651,-0.0415003,4298.83,80.4939,-0.00188382,2780.93,2880.93,0.0,1.0,0.0,0.0,3
4.99779,5.03801,5.23936,5.63585,6.3045,7.40859,9.32496,13.1163,23.2955,120.367,45.2831,19.8404,12.9551,9.83941,8.13099,7.11219,6.49567,6.14945,6.01169,0.0920929,-0.0414974,4584.41,83.3961,-0.00258088,2784.43,2884.43,0.0,1.0,0.0,0.0,3
4.84707,4.88608,5.08136,5.4659,6.1144,7.1852,9.04382,12.7209,22.5935,116.75,46.4168,20.3375,13.2797,10.086,8.3348,7.29048,6.65851,6.30361,6.1624,0.119473,-0.0414926,4756.69,86.4212,-0.0025725,2788.06,2888.06,0.0,1.0,0.0,0.0,3
4.66828,4.70585,4.89394,5.26431,5.8889,6.92022,8.71032,12.2519,21.7608,112.462,47.7611,20.9271,13.6648,10.3786,8.57657,7.50196,6.85167,6.48649,6.34119,0.151952,-0.041486,4952.9,89.955,-0.00255749,2792.37,2892.37,0.0,1.0,0.0,0.0,3
4.50595,4.54222,4.72377,5.08127,5.68415,6.67963,8.40753,11.826,21.0048,108.573,48.9808,21.4623,14.0144,10.6441,8.79606,7.69398,7.02705,6.65253,6.50352,0.181442,-0.0414779,5129.96,93.1116,-0.00252497,2796.28,2896.28,0.0,1.0,0.0,0.0,3
4.33797,4.3729,4.54769,4.89187,5.47229,6.43069,8.09422,11.3854,20.2226,104.547,50.2427,22.016,14.3762,10.9189,9.02318,7.89266,7.20852,6.82434,6.6715,0.211956,-0.0414693,5309.61,96.329,-0.00260485,2800.33,2900.33,0.0,1.0,0.0,0.0,3
4.16428,4.19781,4.36561,4.69602,5.25322,6.17327,7.77025,10.9298,19.4138,100.385,51.5469,22.5885,14.7502,11.2031,9.25801,8.09809,7.39616,7.002,6.84519,0.24351,-0.0414593,5491.08,99.5898,-0.00270571,2804.52,2904.52,0.0,1.0,0.0,0.0,3
3.98471,4.0168,4.17738,4.49355,5.02673,5.90714,7.43531,10.4588,18.5775,96.0785,52.8953,23.1803,15.1368,11.4968,9.50079,8.31047,7.59016,7.18567,7.02475,0.27613,-0.0414497,5674.62,102.89,-0.00267639,2808.85,2908.85,0.0,1.0,0.0,0.0,3
3.7722,3.80259,3.95461,4.25392,4.75869,5.59217,7.03889,9.90123,17.5875,90.9774,54.4912,23.8808,15.5944,11.8445,9.78811,8.56182,7.81974,7.40303,7.23726,0.314735,-0.0414392,5886.76,106.71,-0.00275445,2813.97,2913.97,0.0,1.0,0.0,0.0,3
3.58,3.60884,3.75312,4.0372,4.51626,5.30728,6.68033,9.39693,16.692,86.3589,55.935,24.5144,16.0083,12.1589,10.048,8.78915,8.02738,7.59961,7.42945,0.34965,-0.0414311,6076.21,110.095,-0.00278808,2818.6,2918.6,0.0,1.0,0.0,0.0,4
3.38614,3.41347,3.54998,3.81873,4.27194,5.02029,6.3193,8.88962,15.7932,81.8194,57.3647,25.1485,16.4238,12.475,10.3095,9.01807,8.23659,7.79778,7.62327,0.384864,-0.041362,4728.96,110.613,-9.15247E-4,2823.33,2923.33,0.0,1.0,0.0,0.0,4
3.1894,3.21514,3.34373,3.59687,4.02375,4.72862,5.95217,8.37318,14.8758,77.0717,58.8437,25.7973,16.8476,12.7969,10.5755,9.2508,8.44915,7.99902,7.82001,0.420605,-0.0413586,4821.84,112.507,-0.00290732,2828.09,2928.09,0.0,1.0,0.0,0.0,4
2.98823,3.01235,3.13283,3.37,3.76996,4.43039,5.57679,7.84514,13.9379,72.2204,60.3549,26.4604,17.2808,13.126,10.8475,9.48874,8.66648,8.20478,8.02118,0.45715,-0.0413529,4923.36,114.836,-0.00311145,2832.95,2932.95,0.0,1.0,0.0,0.0,4
2.78401,2.80658,2.91893,3.14004,3.51287,4.12852,5.19728,7.31247,12.9968,67.5985,61.8029,27.1177,17.7143,13.4568,11.1217,9.72911,8.8864,8.4133,8.22531,0.494245,-0.0411612,4857.18,116.051,0.0114231,2837.89,2937.9,0.0,0.0,0.0,-0.30000001192092896,4
2.69224,2.75185,2.90441,3.17709,3.62791,4.38304,5.75601,8.76948,19.6589,200.0,39.5315,22.0545,15.6224,12.3864,10.5258,9.39955,8.73064,8.38855,8.3154,0.510842,0.0372494,4811.98,115.086,1.88128,2842.84,2942.84,0.0,0.0,0.0,0.0,4
3.02289,3.15249,3.40168,3.81968,4.51107,5.72028,8.15364,14.9822,113.388,54.2623,25.259,16.7932,12.8706,10.697,9.39572,8.60993,8.17465,8.01302,8.09896,0.456406,0.148162,4762.1,113.948,5.54623,2847.73,2947.73,0.0,0.0,0.0,0.0,4
3.78437,3.959,4.2871,4.83466,5.74262,7.34524,10.637,20.3979,200.0,44.2373,21.8185,14.7782,11.4356,9.5632,8.43797,7.76064,7.39188,7.26737,7.36713,0.321281,0.165022,4744.08,113.329,0.956271,2853.24,2953.24,0.0,0.0,0.0,0.30000001192092896,4
4.34989,4.46619,4.73677,5.21078,5.99254,7.31163,9.75546,15.3538,38.7968,106.784,28.3683,16.6485,12.0402,9.65985,8.27527,7.43545,6.94187,6.70066,6.67156,0.21065,0.0623964,4694.72,112.293,-2.42183,2858.02,2958.02,0.0,0.0,0.0,0.0,4
4.56765,4.61388,4.80866,5.1851,5.81725,6.8624,8.68712,12.3447,22.5028,153.349,44.6054,20.4987,13.5748,10.3831,8.61861,7.56313,6.92544,6.57104,6.43723,0.169886,-0.0297772,4654.56,111.313,-4.49093,2862.8,2962.8,0.0,0.0,0.0,0.0,4
4.49529,4.53326,4.7164,5.07568,5.68107,6.6809,8.41824,11.8639,21.1738,114.523,48.2485,21.3452,13.9766,10.63,8.79193,7.69517,7.03164,6.65975,6.51318,0.183304,-0.039232,4638.78,110.809,-0.819026,2867.55,2967.55,0.0,0.0,0.0,0.0,4
4.344,4.39843,4.59564,4.96946,5.59451,6.62985,8.45049,12.1589,22.908,200.0,42.2244,20.3734,13.6999,10.5614,8.81065,7.76006,7.1268,6.77955,6.65745,0.210286,-0.016225,4610.81,110.153,-0.465623,2872.28,2972.28,0.0,0.0,0.0,-0.30000001192092896,4
4.49352,4.646,4.96537,5.51171,6.41206,7.9528,10.9043,18.2198,60.9893,64.6519,23.9859,15.0042,11.1632,9.10832,7.89492,7.15874,6.73535,6.54706,6.56301,0.187173,0.101167,4563.44,109.14,4.25661,2876.96,2976.96,0.0,0.0,0.0,0.0,4
4.9258,5.11077,5.48327,6.11475,7.15635,8.95356,12.4618,21.5681,90.2896,50.8918,21.0231,13.5065,10.177,8.36841,7.2938,6.64264,6.2732,6.11881,6.15434,0.110878,0.120345,4546.73,108.61,1.09276,2881.6,2981.6,0.0,0.0,0.0,0.0,4
5.46904,5.67488,6.08908,6.79109,7.94907,9.94751,13.8504,23.9932,101.105,46.2251,19.1393,12.3037,9.2735,7.62685,6.64834,6.05543,5.71916,5.57887,5.61172,0.0128769,0.120809,4527.95,108.154,0.132627,2886.21,2986.21,0.0,0.0,0.0,0.0,4
6.02496,6.24964,6.70329,7.47279,8.74193,10.9304,15.1965,26.2314,107.744,42.2715,17.343,11.122,8.37302,6.88127,5.9953,5.45838,5.15344,5.02539,5.05336,-0.0877027,0.118981,4507.89,107.662,0.494358,2890.79,2990.79,0.0,0.0,0.0,0.30000001192092896,4
6.3419,6.45779,6.78809,7.39065,8.39039,10.0563,13.042,19.387,40.13,200.0,24.6191,13.0547,9.06988,7.11443,6.00266,5.3315,4.93006,4.71817,4.65948,-0.152928,0.0158542,4463.41,106.718,-3.11198,2895.36,2995.36,0.0,0.0,0.0,0.0,4
6.43785,6.5314,6.83856,7.41237,8.36886,9.95612,12.765,18.5676,36.0506,200.0,27.0408,13.5252,9.20438,7.14026,5.98077,5.28335,4.86395,4.63676,4.56229,-0.170504,-0.00500553,4446.83,106.212,-0.912405,2899.91,2999.91,0.0,0.0,0.0,0.0,4
6.42876,6.52163,6.82772,7.39987,8.35373,9.93646,12.7366,18.5175,35.9055,200.0,27.1704,13.5703,9.23045,7.15861,5.99512,5.29536,4.87451,4.64641,4.5714,-0.168848,-0.00548189,4428.63,105.772,-0.106454,2904.45,3004.45,0.0,0.0,0.0,0.0,4
6.40555,6.4976,6.80202,7.37136,8.32061,9.8956,12.6813,18.4295,35.6923,200.0,27.3767,13.6555,9.28428,7.19867,6.02776,5.32359,4.90005,4.67038,4.59464,-0.164626,-0.00590771,4530.88,105.638,-0.0286716,2908.96,3008.96,0.0,1.0,0.0,0.0,4
6.37904,6.47066,6.77377,7.34068,8.2859,9.85419,12.628,18.3513,35.537,200.0,27.5409,13.7357,9.33848,7.24055,6.06274,5.35443,4.92839,4.69737,4.62115,-0.159805,-0.00594586,4619.81,107.837,-0.00370843,2913.53,3013.53,0.0,1.0,0.0,0.0,4
6.35131,6.44254,6.74434,7.30879,8.24992,9.81142,12.5732,18.2717,35.3835,200.0,27.7053,13.818,9.39443,7.28395,6.09909,5.38654,4.95796,4.72555,4.64888,-0.154764,-0.00594109,4716.72,110.053,-4.80268E-4,2918.19,3018.19,0.0,1.0,0.0,0.0,4
6.32313,6.41395,6.71441,7.27636,8.21331,9.76787,12.5174,18.1906,35.2264,200.0,27.8734,13.9018,9.4514,7.32812,6.13607,5.4192,4.98802,4.7542,4.67707,-0.149639,-0.00594157,4813.26,112.291,-3.38708E-4,2922.95,3022.95,0.0,1.0,0.0,0.0,4
6.29436,6.38477,6.68386,7.24325,8.17594,9.72344,12.4605,18.1079,35.0662,200.0,28.0447,13.9872,9.50952,7.37318,6.17381,5.45253,5.0187,4.78344,4.70584,-0.144408,-0.00594109,4910.9,114.55,-3.4271E-4,2927.8,3027.8,0.0,1.0,0.0,0.0,4
