Track5,Track7,Track9,Track11,Track13,TrackPosition,AngleToTrackAxis,RPM,Speed,SpeedY,Accelerate,Brake,Steering,Gear
11.0171,22.5289,88.6863,11.1969,6.38677,-0.210939,0.0489543,6774.03,228.281,-0.0168462,1.0,0.0,0.0,6
11.5856,23.6988,81.4308,10.3099,5.88206,-0.273171,0.0491112,6793.32,228.824,0.00912187,1.0,0.0,0.0,6
12.1543,24.8618,74.4325,9.42356,5.37635,-0.335662,0.0491093,6808.49,229.362,-2.44227E-4,1.0,0.0,0.0,6
12.7242,26.0277,67.4146,8.53513,4.86948,-0.398293,0.0491098,6823.67,229.891,-0.00245737,1.0,0.0,0.0,6
13.2955,27.1965,60.3758,7.64467,4.36149,-0.461061,0.049115,6838.94,230.412,-0.00258379,1.0,0.0,0.0,6
13.8689,28.3698,53.3109,6.75089,3.85159,-0.524065,0.0491212,6855.49,230.924,-0.00286199,1.0,0.0,0.30000001192092896,6
14.1449,28.1487,66.684,6.1077,3.41634,-0.584665,0.034263,6869.97,231.251,-0.638691,1.0,0.0,0.0,6
12.8215,22.1281,144.139,7.65419,3.65327,-0.605004,-0.0612814,6892.64,230.664,-12.3715,1.0,0.0,0.0,6
12.2084,20.4593,100.512,9.14571,4.14012,-0.567382,-0.0858723,6868.02,230.88,-8.31807,1.0,0.0,0.0,6
11.6925,19.8144,107.24,10.4803,4.8465,-0.486705,-0.0763223,6869.26,231.422,-1.40741,1.0,0.0,0.0,6
10.9981,18.7094,104.971,12.2363,5.69819,-0.393786,-0.0730931,6885.03,231.904,-0.0442148,1.0,0.0,0.0,6
10.2611,17.4639,98.4244,14.1125,6.57743,-0.299867,-0.0727011,6899.34,232.381,0.0345804,1.0,0.0,0.0,6
9.51838,16.1992,91.2662,16.01,7.46134,-0.205811,-0.0727302,6913.52,232.855,0.0119532,1.0,0.0,0.0,6
8.77495,14.9335,84.1068,17.9097,8.34617,-0.111665,-0.0727593,6927.92,233.326,0.00569493,1.0,0.0,-0.30000001192092896,6
8.17885,13.9188,78.3814,19.4328,9.05571,-0.0361602,-0.0727712,6939.02,233.702,0.00549582,1.0,0.0,0.0,6
8.08982,15.1203,200.0,17.0608,9.02724,0.0505228,-0.0035693,6959.08,233.672,7.7942,1.0,0.0,0.0,6
7.87898,14.8338,200.0,17.3203,9.23217,0.0804238,0.00113279,6953.96,234.121,3.12811,1.0,0.0,0.0,6
7.748,14.4748,200.0,17.7218,9.37257,0.0903216,-0.00386637,6967.14,234.607,0.373107,1.0,0.0,0.0,6
7.68149,14.3242,200.0,17.8876,9.44232,0.0968503,-0.00506752,6982.41,235.086,-0.0257526,1.0,0.0,0.0,6
7.6246,14.2161,200.0,17.9998,9.50012,0.103441,-0.00516003,6998.39,235.569,-0.0176102,1.0,0.0,0.0,6
7.568,14.1112,200.0,18.1074,9.55735,0.110125,-0.00513333,7015.03,236.057,-0.00170331,1.0,0.0,0.0,6
7.51092,14.0049,200.0,18.2167,9.61513,0.116844,-0.00512617,7026.77,236.558,4.2309E-4,1.0,0.0,0.0,6
7.45346,13.8978,200.0,18.3269,9.67329,0.123601,-0.0051257,7036.85,237.061,3.48427E-4,1.0,0.0,0.0,6
7.3964,13.7913,200.0,18.4364,9.73106,0.130309,-0.00512713,7048.08,237.553,2.52039E-4,1.0,0.0,0.0,6
7.33846,13.6833,200.0,18.5475,9.7897,0.137121,-0.00512713,7064.67,238.031,4.22064E-4,1.0,0.0,0.0,6
7.28083,13.5759,200.0,18.658,9.84804,0.143898,-0.00512665,7079.93,238.505,4.26677E-4,1.0,0.0,0.0,6
7.22311,13.4682,200.0,18.7687,9.90647,0.150685,-0.00512665,7096.1,238.977,3.60835E-4,1.0,0.0,0.0,6
7.16487,13.3596,200.0,18.8804,9.96543,0.157533,-0.0051276,7112.37,239.451,4.008E-4,1.0,0.0,0.0,6
7.10701,13.2518,200.0,18.9914,10.024,0.164336,-0.00512713,7124.18,239.934,4.8512E-4,1.0,0.0,-0.30000001192092896,6
7.18043,13.67,200.0,18.3872,9.9066,0.169005,0.00815612,7140.93,240.272,0.749811,1.0,0.0,0.0,6
8.07683,17.599,79.2746,15.1938,9.00254,0.148715,0.0797814,7177.3,239.85,10.508,1.0,0.0,0.0,6
9.21869,21.9023,51.522,13.2325,8.15533,0.0774383,0.115272,7164.05,239.954,10.4455,1.0,0.0,0.0,6
10.185,23.5108,50.9619,12.1036,7.37182,-0.0363398,0.10419,7147.22,240.579,2.40786,1.0,0.0,0.0,6
11.376,25.9315,46.3394,10.583,6.41002,-0.166179,0.0991281,7155.06,241.128,0.139596,1.0,0.0,0.30000001192092896,6
12.0302,25.4653,58.7969,9.65155,5.62695,-0.291908,0.066285,7174.83,241.317,-3.01784,1.0,0.0,0.0,6
11.6518,21.6923,200.0,10.2775,5.41586,-0.371693,-0.0061447,7185.95,241.075,-11.0056,1.0,0.0,0.0,6
11.9157,22.2103,192.714,9.769,5.1544,-0.401455,-0.00535458,7173.35,241.612,-3.56931,1.0,0.0,0.0,6
12.0558,22.6919,181.327,9.50526,5.06531,-0.407327,9.74957E-4,7186.94,242.148,-0.304902,1.0,0.0,0.0,6
12.0941,22.804,173.185,9.43481,5.03648,-0.409916,0.00209457,7202.49,242.668,0.0404268,1.0,0.0,0.0,6
12.1175,22.8495,165.741,9.39139,5.0136,-0.412569,0.00213415,7217.91,243.185,0.0151826,1.0,0.0,0.0,6
12.1417,22.8942,158.32,9.34611,4.98922,-0.415446,0.00210601,7233.26,243.699,9.91901E-4,1.0,0.0,0.0,6
12.1659,22.9395,150.868,9.30112,4.96516,-0.418268,0.00210125,7248.42,244.211,-2.12928E-4,1.0,0.0,0.0,6
12.1856,22.9768,144.894,9.26433,4.94552,-0.420568,0.00210125,7260.4,244.62,-7.91556E-5,1.0,0.0,0.0,6
12.21,23.0228,137.411,9.21879,4.92121,-0.423416,0.00210125,7275.6,245.128,4.75753E-5,1.0,0.0,0.0,6
12.2345,23.0689,129.913,9.17328,4.89693,-0.426261,0.0021022,7290.79,245.636,5.61289E-6,1.0,0.0,0.0,6
12.2594,23.116,122.399,9.12675,4.87208,-0.429173,0.00210172,7306.0,246.143,-1.28012E-4,1.0,0.0,0.0,6
12.284,23.1624,114.871,9.08087,4.84759,-0.432043,0.00210125,7321.27,246.649,-6.86033E-5,1.0,0.0,0.0,6
12.3037,23.1995,108.837,9.04419,4.828,-0.434337,0.00210125,7332.39,247.054,-9.6056E-5,1.0,0.0,0.0,6
12.3334,23.2555,99.7665,8.98882,4.79846,-0.437799,0.0021022,7351.79,247.66,-1.73293E-5,1.0,0.0,0.0,6
12.3634,23.312,90.6742,8.93296,4.76863,-0.441294,0.00210125,7369.0,248.268,-4.69645E-5,1.0,0.0,0.30000001192092896,6
12.1538,22.4055,87.3972,9.30166,4.85001,-0.441802,-0.0127007,7384.93,248.599,-0.868289,1.0,0.0,0.30000001192092896,6
10.5645,17.0956,99.0118,14.4208,6.02798,-0.399089,-0.117827,7399.61,247.601,-14.5393,1.0,0.0,0.0,6
9.20753,14.0995,40.5062,22.7824,7.89431,-0.283051,-0.175108,7376.55,247.051,-16.139,1.0,0.0,0.0,6
8.01324,12.4183,37.6822,26.4822,9.64405,-0.104199,-0.16193,7356.54,247.691,-4.23408,0.6000000238418579,0.0,0.0,6
6.58025,10.2974,33.2098,30.8325,11.6543,0.101445,-0.151509,7328.9,248.041,-0.00308406,0.0,0.800000011920929,0.0,6
5.07319,7.94516,25.8784,33.5386,13.8186,0.307734,-0.150697,6855.16,242.116,0.151444,0.0,1.0,0.0,6
3.62669,5.67835,18.595,33.6656,15.91,0.505,-0.150965,6143.32,228.63,0.140301,0.0,1.0,0.0,6
2.26369,3.54454,11.7865,32.4629,17.4419,0.691055,-0.150887,5637.74,214.663,0.229937,0.0,1.0,0.0,6
0.982171,1.53687,5.3388,30.5953,18.0216,0.865871,-0.151598,5156.06,200.703,0.172215,0.0,1.0,0.0,6
-1.0,-1.0,-1.0,-1.0,-1.0,1.01127,-0.166154,2901.59,190.58,-11.1307,0.0,1.0,0.0,5
-1.0,-1.0,-1.0,-1.0,-1.0,1.09102,-0.0755879,3625.57,182.759,-5.79638,0.0,1.0,0.0,5
-1.0,-1.0,-1.0,-1.0,-1.0,1.10293,0.138724,1233.02,171.911,19.3803,0.0,1.0,0.0,4
-1.0,-1.0,-1.0,-1.0,-1.0,1.04716,0.391515,942.478,158.521,47.333,0.0,1.0,0.0,3
30.5515,19.563,14.2499,11.6676,10.6547,0.922622,0.738221,942.478,135.796,83.3527,0.0,1.0,0.0,3
19.593,13.7848,11.0711,9.92709,9.85471,0.775319,1.02157,942.478,107.147,103.283,0.0,1.0,0.0,2
11.2246,9.25097,8.5353,8.71253,9.88625,0.545043,1.46668,942.478,60.9333,127.304,0.0,1.0,0.0,1
6.69461,6.73126,7.55076,9.60424,14.4176,0.204192,2.1122,942.478,-13.9137,132.324,0.0,1.0,0.0,1
4.93316,5.71582,7.68821,12.6957,26.5351,-0.130854,2.52961,942.478,-50.4914,114.137,0.0,1.0,0.0,1
3.22668,4.30046,7.38958,18.2883,48.0065,-0.494942,2.81602,942.478,-68.1159,93.524,0.0,1.0,0.0,1
1.00564,1.56348,4.30783,25.6218,76.5446,-0.863116,2.99889,942.478,-72.6033,76.8438,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-1.20745,3.0931,942.478,-68.8355,63.0675,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-1.53064,2.95785,942.478,-54.7286,69.3501,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-1.85507,2.80551,942.478,-38.9999,75.2659,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-2.17991,2.71411,942.478,-28.6126,77.4908,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-2.5083,2.64422,942.478,-19.1967,77.0994,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-2.82498,2.52247,942.478,-2.86156,70.4796,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-3.13204,2.40997,942.478,6.09139,67.8417,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-3.42542,2.30843,942.478,10.3543,63.3224,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-3.68927,2.25158,942.478,10.4987,58.2425,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-3.92474,2.2308,942.478,8.67436,54.0432,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-4.13403,2.23222,942.478,5.56249,50.0705,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-4.28039,2.25148,942.478,1.9802,46.7733,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-4.47265,2.27423,942.478,8.61972E-4,42.22,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-4.61837,2.2826,942.478,-0.0266405,38.6491,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-4.75233,2.29,942.478,-0.0126158,35.1729,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-4.87511,2.28122,942.478,-0.0175843,32.161,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-4.98815,2.27374,942.478,-0.0258918,30.23,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.09068,2.26464,942.478,-0.0308139,27.6289,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.18549,2.25728,942.478,0.0811903,25.7875,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.27205,2.2469,942.478,0.153919,23.5117,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.35039,2.24143,942.478,0.102439,21.462,0.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.42136,2.23649,942.478,0.0493427,19.9807,0.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.48899,2.23033,942.478,0.0292317,19.5711,0.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.55485,2.22336,942.478,-0.0254282,19.2545,0.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.61857,2.2133,942.478,0.0636538,18.7165,0.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.67961,2.20699,942.478,0.0444242,18.022,0.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.73813,2.19668,942.478,0.108697,17.1102,0.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.79247,2.1868,942.478,0.131527,15.9617,0.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.84282,2.17591,942.478,0.282678,14.7681,0.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.87941,2.17118,942.478,0.280141,13.4495,0.0,0.20000000298023224,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.9283,2.16009,942.478,0.174335,11.9886,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.96188,2.15614,942.478,-0.0156639,9.27421,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.98821,2.15108,942.478,0.146112,7.57086,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-6.0079,2.14663,942.478,0.0579378,5.27786,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-6.02098,2.14543,942.478,0.106207,3.83786,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-6.02809,2.14357,942.478,-0.0150518,1.1364,0.0,1.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-6.0289,2.14383,942.478,0.00404139,2.77405E-4,0.0,0.09999996423721313,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-6.0289,2.14422,942.478,0.0157273,0.00995448,0.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-6.0289,2.14429,942.478,0.0301639,-0.0042135,0.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-6.0289,2.1443,942.478,0.0265144,-0.00598671,0.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-6.0289,2.1443,942.478,0.0444265,-1.29719E-4,0.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-6.02896,2.14426,942.478,0.0590035,-0.00493699,0.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-6.02896,2.14437,942.478,0.0453696,-6.16912E-4,0.0,0.0,0.0,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-6.02909,2.14425,942.478,0.0316746,-0.00166395,0.0,0.0,0.0,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-6.02916,2.14442,942.478,0.0484185,-0.0063651,0.0,0.0,0.0,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-6.02928,2.14441,942.478,0.0628333,-0.0017776,0.0,0.0,0.0,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-6.02937,2.14445,942.478,0.0635876,-0.00251052,0.0,0.0,0.0,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-6.0295,2.14445,942.478,0.032822,-0.00183447,0.0,0.0,0.0,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-6.02958,2.14444,942.478,0.046676,-0.00326349,0.0,0.0,0.0,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-6.02968,2.14446,942.478,0.0628571,-0.00515248,0.0,0.0,0.0,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-6.02981,2.14446,942.478,0.0474745,-0.0034813,0.6000000238418579,0.0,0.0,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-6.02938,2.14441,942.478,-0.511637,-0.00313271,1.0,0.0,0.0,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-6.02333,2.14326,9494.37,-2.04475,-0.0321962,1.0,0.0,0.0,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-6.012,2.14728,10171.9,-2.72643,0.205476,1.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.99567,2.14266,9816.77,-4.43682,0.302193,1.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.97409,2.1377,10075.1,-5.34476,0.366349,1.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.94799,2.1321,10099.8,-6.34916,0.519025,1.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.91584,2.12152,9587.17,-7.89375,0.520279,1.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.87615,2.10829,9653.21,-9.35336,0.601178,1.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.83158,2.0967,9761.13,-9.82425,0.702077,1.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.78316,2.08283,9572.46,-11.5017,0.72212,0.6000000238418579,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.72484,2.0674,9800.51,-12.8592,0.912188,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.66292,2.05125,4274.67,-13.4836,0.920509,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.62344,2.04404,2091.45,-13.8782,0.864944,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.53048,2.0166,2045.73,-13.6302,0.828554,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.46406,1.99718,2009.82,-13.4661,0.834023,0.6000000238418579,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.39721,1.97844,2991.75,-13.9706,0.854026,1.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.32472,1.96014,9928.03,-15.3252,1.10091,1.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.24615,1.94398,10023.9,-16.3162,1.23052,0.40000003576278687,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.1615,1.92767,9652.2,-17.3251,1.35502,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-5.0704,1.91294,2761.97,-18.3873,1.40756,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-4.97688,1.88951,2641.42,-18.1013,1.19298,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-4.88374,1.86527,2712.17,-17.7919,1.17033,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-4.79139,1.84165,2570.45,-17.5316,1.11345,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-4.69972,1.81897,2521.55,-17.2635,1.12784,1.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-4.6059,1.79583,10219.7,-18.3822,1.21092,1.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-4.50563,1.77645,9818.66,-19.2443,1.43833,1.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-4.39965,1.75941,9777.23,-20.4866,1.62061,1.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-4.28575,1.74223,10074.9,-21.74,1.81349,1.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-4.19028,1.73024,9918.13,-22.4766,1.96185,1.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-4.09068,1.71895,9671.94,-23.3899,2.06265,1.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-3.90506,1.69992,9604.51,-25.2275,2.3004,1.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-3.76458,1.68734,9872.92,-26.2384,2.42777,1.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-3.61752,1.67499,9735.16,-27.491,2.5493,1.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-3.46368,1.6623,9956.62,-28.6587,2.68116,0.800000011920929,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-3.30366,1.64923,9397.67,-29.6097,2.81079,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-3.137,1.63585,4948.41,-30.7437,2.90483,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-2.96867,1.61247,4552.24,-30.0679,2.56081,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-2.80405,1.58123,4207.2,-29.3558,2.48697,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-2.64311,1.5489,4259.57,-28.581,2.37281,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-2.48571,1.51893,3986.62,-27.9373,2.26276,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-2.33193,1.4886,4083.78,-27.2327,2.20265,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-2.18174,1.46068,3747.2,-26.6905,2.19852,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-2.03521,1.43366,3914.67,-26.0233,1.93738,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-1.89225,1.40505,3684.6,-25.4696,1.95946,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-1.75258,1.3781,3636.38,-24.9393,1.94248,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-1.64343,1.35672,3574.29,-24.497,1.75198,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-1.48372,1.32579,3413.65,-23.9325,1.79604,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-1.35459,1.29833,3203.44,-23.414,1.56682,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-1.22883,1.27139,3400.47,-22.8781,1.50366,0.0,0.0,-0.30000001192092896,-1
-1.0,-1.0,-1.0,-1.0,-1.0,-1.1067,1.24498,3369.8,-22.3986,1.43505,0.20000000298023224,0.0,-0.30000001192092896,-1
0.134899,0.0877457,0.0714264,0.0670471,0.0712814,-0.98781,1.21896,3439.38,-22.2055,1.33014,1.0,0.0,-0.30000001192092896,-1
1.5798,0.996582,0.800728,0.745262,0.786507,-0.864538,1.19736,9714.68,-23.7869,1.74844,0.800000011920929,0.0,-0.30000001192092896,-1
3.48509,2.07958,1.63382,1.49821,1.56035,-0.728127,1.15986,9615.23,-27.8787,1.96692,0.0,0.0,-0.30000001192092896,-1
5.8763,3.34019,2.58403,2.34817,2.42783,-0.574564,1.13891,4506.62,-29.8416,2.00012,0.0,0.0,-0.30000001192092896,-1
9.02622,4.72421,3.57,3.19941,3.27006,-0.422273,1.10676,4397.8,-29.1326,1.8487,0.0,0.0,-0.30000001192092896,-1
13.3163,6.18557,4.55805,4.02786,4.0703,-0.275837,1.07556,4294.32,-28.4086,1.77969,0.0,0.0,-0.30000001192092896,-1
21.2849,7.74159,5.55176,4.83676,4.83347,-0.134986,1.04543,4201.8,-27.7309,1.7335,0.0,0.0,-0.30000001192092896,-1
62.8817,9.41769,6.55565,5.6292,5.56361,5.28509E-4,1.01604,4085.71,-27.1216,1.68965,0.0,0.0,-0.30000001192092896,-1
59.0489,11.2455,7.57314,6.40728,6.26376,0.130832,0.987477,4013.54,-26.4476,1.63906,0.0,0.0,-0.30000001192092896,-1
54.9967,13.2712,8.6088,7.17371,6.93739,0.25619,0.959708,3922.28,-25.9086,1.6009,0.0,0.0,-0.30000001192092896,-1
50.7173,15.5629,9.66672,7.93024,7.58681,0.376721,0.932683,3818.24,-25.3458,1.56041,0.0,0.0,-0.30000001192092896,-1
46.1948,18.2348,10.752,8.67899,8.21455,0.492626,0.906363,3775.05,-24.7591,1.51744,0.0,0.0,-0.30000001192092896,-1
41.3935,21.5023,11.8704,9.4221,8.82292,0.604111,0.880705,3672.48,-24.3184,1.48776,0.0,0.0,-0.30000001192092896,-1
36.2529,25.8815,13.0278,10.161,9.41354,0.71128,0.855686,3587.79,-23.7957,1.45008,0.0,0.0,-0.30000001192092896,-1
30.6712,33.8973,14.2293,10.8971,9.98872,0.814413,0.831458,3493.78,-23.3119,1.42622,0.0,0.0,-0.30000001192092896,-1
24.3274,74.0702,15.485,11.6326,10.5497,0.913599,0.807785,3477.02,-22.9058,1.40259,0.0,0.0,0.0,-1
-1.0,-1.0,-1.0,-1.0,-1.0,1.00593,0.80805,3403.92,-22.3681,0.0184851,0.0,0.0,0.0,-1
-1.0,-1.0,-1.0,-1.0,-1.0,1.09505,0.812677,3294.57,-21.8974,0.00381187,0.0,0.0,0.0,-1
-1.0,-1.0,-1.0,-1.0,-1.0,1.18233,0.817101,3221.52,-21.3304,0.00282482,0.0,0.0,0.0,-1
-1.0,-1.0,-1.0,-1.0,-1.0,1.26776,0.82138,3134.2,-20.7431,0.00248157,0.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,1.35116,0.825545,942.478,-20.3067,0.00267436,0.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,1.43361,0.829599,942.478,-19.9857,0.00594105,0.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,1.515,0.833537,942.478,-19.6136,0.0059993,0.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,1.59506,0.837372,942.478,-19.2661,0.00631679,0.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,1.67407,0.841111,942.478,-18.9415,0.00540516,1.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,1.75021,0.84464,942.478,-17.4842,0.00666999,1.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,1.81805,0.847809,942.478,-15.1659,0.00601825,1.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,1.87645,0.850416,942.478,-12.8837,0.0058741,1.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,1.92546,0.852548,942.478,-10.6084,0.00595793,1.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,1.96509,0.854275,942.478,-8.33642,0.00546736,1.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,1.99525,0.855613,942.478,-6.07142,0.00410843,1.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,2.01595,0.856511,942.478,-3.81276,0.00309139,1.0,0.0,0.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,2.02712,0.856951,942.478,-1.5404,0.0026916,1.0,0.0,0.0,1
